iter,theta,mu,d_inf,gap,factorizations
188,-7.798941967042229e-05,1.090368704494177e-01,1.002921545006386e+00,-2.501834314855955e-03,1
189,-7.713205153332904e-05,1.090451435304720e-01,1.002910541856892e+00,-2.474228230585851e-03,1
190,-7.629690304319079e-05,1.090533253101459e-01,1.002899571492083e+00,-2.447337781244840e-03,1
191,-7.548336795585050e-05,1.090614181562488e-01,1.002888632710830e+00,-2.421143440724194e-03,1
192,-7.469085668839853e-05,1.090694243719804e-01,1.002877724325279e+00,-2.395626219652058e-03,1
193,-7.391879585422308e-05,1.090773461977066e-01,1.002866845161671e+00,-2.370767650457850e-03,1
194,-7.316662781160523e-05,1.090851858126857e-01,1.002855994061092e+00,-2.346549772742179e-03,1
195,-7.243381022628244e-05,1.090929453367460e-01,1.002845169880222e+00,-2.322955119232972e-03,1
196,-7.171981564396599e-05,1.091006268319176e-01,1.002834371492032e+00,-2.299966702029366e-03,1
197,-7.102413107605431e-05,1.091082323040183e-01,1.002823597786496e+00,-2.277567999136920e-03,1
198,-7.034625759801201e-05,1.091157637041947e-01,1.002812847671227e+00,-2.255742941681405e-03,1
199,-6.968570995730878e-05,1.091232229304218e-01,1.002802120072116e+00,-2.234475901129684e-03,1
200,-6.904201619496345e-05,1.091306118289598e-01,1.002791413933936e+00,-2.213751677164311e-03,1
201,-6.841471727484478e-05,1.091379321957701e-01,1.002780728220928e+00,-2.193555485778376e-03,1
202,-6.780336672581997e-05,1.091451857778940e-01,1.002770061917335e+00,-2.173872947647482e-03,1
203,-6.720753029141773e-05,1.091523742747907e-01,1.002759414027956e+00,-2.154690076885402e-03,1
204,-6.662678559238416e-05,1.091594993396393e-01,1.002748783578621e+00,-2.135993270201197e-03,1
205,-6.606072179611707e-05,1.091665625806048e-01,1.002738169616664e+00,-2.117769296170025e-03,1
206,-6.550893929685694e-05,1.091735655620687e-01,1.002727571211409e+00,-2.100005285033291e-03,1
207,-6.497104940480152e-05,1.091805098058251e-01,1.002716987454541e+00,-2.082688718605397e-03,1
208,-6.444667404202288e-05,1.091873967922445e-01,1.002706417460545e+00,-2.065807420468246e-03,1
209,-6.393544544924732e-05,1.091942279614045e-01,1.002695860367059e+00,-2.049349546592083e-03,1
210,-6.343700590021040e-05,1.092010047141895e-01,1.002685315335226e+00,-2.033303576077117e-03,1
211,-6.295100742219341e-05,1.092077284133604e-01,1.002674781550008e+00,-2.017658302136738e-03,1
212,-6.247711152846793e-05,1.092144003845931e-01,1.002664258220504e+00,-2.002402823563898e-03,1
213,-6.201498895252821e-05,1.092210219174906e-01,1.002653744580194e+00,-1.987526536073148e-03,1
214,-6.156431939377711e-05,1.092275942665648e-01,1.002643239887236e+00,-1.973019124132946e-03,1
